6305	6305	26	23
6306	6306	4	4
6307	6307	1	1
6308	6308	3	3
6309	6309	1	1
6310	6310	1	1
6311	6311	2	2
6312	6312	30	29
6313	6313	4	4
6314	6314	18	15
6315	6315	30	28
6316	6316	17	14
6317	6317	20	18
6318	6318	6	6
6319	6319	3	3
6320	6320	23	17
6321	6321	142	15
6322	6322	24	21
6323	6323	24	23
6324	6324	45	8
6325	6325	9	8
6326	6326	10	8
6327	6327	13	12
6328	6328	12	11
6329	6329	18	15
6330	6330	10	10
6331	6331	81	75
6332	6332	33	22
6333	6333	37	24
6334	6334	5	5
6335	6335	20	16
6336	6336	20	18
6337	6337	18	11
6338	6338	14	7
6339	6339	40	22
6340	6340	2	2
6341	6341	2	1
6342	6342	2	2
6343	6343	1	1
6344	6344	13	13
6345	6345	2	2
6346	6346	8	2
6347	6347	1	1
6348	6348	1	1
6349	6349	2	1
6350	6350	9	6
6351	6351	1	1
6352	6352	1	1
6353	6353	1	1
6354	6354	170	72
6355	6355	1	1
6356	6356	2	2
6357	6357	1	1
6358	6358	11	11
6359	6359	25	21
6360	6360	92	21
6361	6361	49	32
6362	6362	2	1
6363	6363	14	10
6364	6364	8	7
6365	6365	5	5
6366	6366	39	34
6367	6367	6	3
6368	6368	136	74
6369	6369	2	2
6370	6370	32	24
6371	6371	9	7
6372	6372	9	9
6373	6373	47	38
6374	6374	4	2
6375	6375	43	36
6376	6376	41	28
6377	6377	137	77
6378	6378	55	30
6379	6379	14	13
6380	6380	14	14
6381	6381	13	12
6382	6382	15	15
6383	6383	7	7
6384	6384	20	7
6385	6385	3	2
6386	6386	5	1
6387	6387	30	25
6388	6388	16	12
6389	6389	2	2
6390	6390	3	3
6391	6391	30	16
6392	6392	6	5
6393	6393	2	2
6394	6394	57	24
6395	6395	188	80
6396	6396	2	2
6397	6397	1	1
6398	6398	26	20
6399	6399	1	1
6400	6400	49	49
6401	6401	13	7
6402	6402	33	28
6403	6403	1	1
6404	6404	22	15
6405	6405	3	3
6406	6406	2	2
6407	6407	8	7
6408	6408	4	4
6409	6409	1	1
6410	6410	4	4
6411	6411	22	21
6412	6412	2	2
6413	6413	28	28
6414	6414	4	4
6415	6415	9	9
6416	6416	2	2
6417	6417	19	11
6418	6418	30	20
6419	6419	4	4
6420	6420	3	3
6421	6421	8	5
6422	6422	87	58
6423	6423	41	22
6424	6424	1	1
6425	6425	3	1
6426	6426	1	1
6427	6427	23	22
6428	6428	6	6
6429	6429	10	8
6430	6430	3	1
6431	6431	1	1
6432	6432	8	6
6433	6433	1	1
6434	6434	1	1
6435	6435	7	7
6436	6436	51	45
6437	6437	36	26
6438	6438	114	67
6439	6439	11	10
6440	6440	142	71
6441	6441	6	6
6442	6442	16	16
6443	6443	42	39
6444	6444	1	1
6445	6445	157	78
6446	6446	19	19
6447	6447	84	56
6448	6448	99	79
6449	6449	1	1
6450	6450	2	2
6451	6451	2	2
6452	6452	16	7
6453	6453	4	4
6454	6454	21	19
6455	6455	6	6
6456	6456	11	11
6457	6457	2	2
6458	6458	11	10
6459	6459	1	1
6460	6460	23	20
6461	6461	4	3
6462	6462	9	8
6463	6463	5	5
6464	6464	1	1
6465	6465	33	16
6466	6466	9	6
6467	6467	2	1
6468	6468	39	23
6469	6469	36	28
6470	6470	19	6
6471	6471	1	1
6472	6472	13	5
6473	6473	4	4
6474	6474	11	11
6475	6475	3	3
6476	6476	5	5
6477	6477	1	1
6478	6478	3	2
6479	6479	1	1
6480	6480	26	24
6481	6481	13	12
6482	6482	12	12
6483	6483	3	3
6484	6484	10	10
6485	6485	2	1
6486	6486	1	1
6487	6487	1	1
6488	6488	4	4
6489	6489	1	1
6490	6490	7	7
6491	6491	26	23
6492	6492	2	2
6493	6493	4	3
6494	6494	2	2
6495	6495	1	1
6496	6496	5	5
6497	6497	4	4
6498	6498	5	5
6499	6499	3	3
6500	6500	29	15
6501	6501	11	6
6502	6502	21	12
6503	6503	4	3
6504	6504	6	6
6505	6505	3	3
6506	6506	4	4
6507	6507	10	2
6508	6508	18	12
6509	6509	1	1
6510	6510	7	4
6511	6511	16	13
6512	6512	2	2
6513	6513	7	6
6514	6514	177	84
6515	6515	3	2
6516	6516	33	24
6517	6517	6	4
6518	6518	1	1
6519	6519	1	1
6520	6520	1	1
6521	6521	143	97
6522	6522	45	22
6523	6523	4	1
6524	6524	5	4
6525	6525	6	6
6526	6526	1	1
6527	6527	3	3
6528	6528	6	4
6529	6529	2	2
6530	6530	2	2
6531	6531	14	11
6532	6532	61	55
6533	6533	11	7
6534	6534	3	3
6535	6535	72	27
6536	6536	33	27
6537	6537	19	10
6538	6538	10	7
6539	6539	3	3
6540	6540	11	11
6541	6541	7	7
6542	6542	1	1
6543	6543	17	15
6544	6544	2	2
6545	6545	5	4
6546	6546	5	5
6547	6547	2	1
6548	6548	1	1
6549	6549	26	21
6550	6550	1	1
6551	6551	9	6
6552	6552	22	20
6553	6553	18	18
6554	6554	58	57
6555	6555	1	1
6556	6556	2	2
6557	6557	23	23
6558	6558	8	8
6559	6559	2	2
6560	6560	76	52
6561	6561	2	2
6562	6562	8	2
6563	6563	22	22
6564	6564	31	27
6565	6565	41	38
6566	6566	2	2
6567	6567	2	2
6568	6568	18	14
6569	6569	24	10
6570	6570	2	2
6571	6571	17	12
6572	6572	11	11
6573	6573	78	33
6574	6574	2	2
6575	6575	2	2
6576	6576	58	32
6577	6577	5	5
6578	6578	3	3
6579	6579	6	6
6580	6580	3	3
6581	6581	6	6
6582	6582	1	1
6583	6583	1	1
6584	6584	135	61
6585	6585	18	13
6586	6586	1	1
6587	6587	32	18
6588	6588	26	24
6589	6589	11	11
6590	6590	2	2
6591	6591	10	5
6592	6592	10	5
6593	6593	2	2
6594	6594	2	1
6595	6595	5	5
6596	6596	26	26
6597	6597	95	88
6598	6598	3	3
6599	6599	39	25
6600	6600	3	2
6601	6601	54	50
6602	6602	14	10
6603	6603	13	12
6604	6604	8	8
6605	6605	2	2
6606	6606	1	1
6607	6607	17	16
6608	6608	2	2
6609	6609	5	1
6610	6610	3	2
6611	6611	3	3
6612	6612	7	7
6613	6613	85	54
6614	6614	20	19
6615	6615	4	4
6616	6616	1	1
6617	6617	1	1
6618	6618	10	7
6619	6619	2	2
6620	6620	1	1
6621	6621	9	9
6622	6622	11	11
6623	6623	2	2
6624	6624	2	1
6625	6625	26	21
6626	6626	1	1
6627	6627	1	1
6628	6628	2	2
6629	6629	19	16
6630	6630	21	14
6631	6631	7	6
6632	6632	4	4
6633	6633	40	33
6634	6634	3	3
6635	6635	21	13
6636	6636	12	10
6637	6637	1	1
6638	6638	6	6
6639	6639	1	1
6640	6640	27	23
6641	6641	96	85
6642	6642	126	95
6643	6643	9	9
6644	6644	1	1
6645	6645	1	1
6646	6646	12	9
6647	6647	59	29
6648	6648	16	16
6649	6649	1	1
6650	6650	1	1
6651	6651	1	1
6652	6652	2	2
6653	6653	2	2
6654	6654	1	1
6655	6655	1	1
6656	6656	7	3
6657	6657	3	3
6658	6658	8	3
6659	6659	2	2
6660	6660	1	1
6661	6661	2	2
6662	6662	1	1
6663	6663	1	1
6664	6664	96	71
6665	6665	4	4
6666	6666	16	3
6667	6667	82	26
6668	6668	16	8
6669	6669	13	12
6670	6670	8	6
6671	6671	8	7
6672	6672	10	10
6673	6673	40	38
6674	6674	75	61
6675	6675	4	4
6676	6676	11	11
6677	6677	3	3
6678	6678	12	11
6679	6679	23	23
6680	6680	10	10
6681	6681	11	8
6682	6682	2	2
6683	6683	2	2
6684	6684	18	8
6685	6685	70	49
6686	6686	65	41
6687	6687	2	2
6688	6688	3	2
6689	6689	1	1
6690	6690	37	32
6691	6691	7	7
6692	6692	1	1
6693	6693	21	16
6694	6694	17	7
6695	6695	12	12
6696	6696	1	1
6697	6697	22	21
6698	6698	8	8
6699	6699	3	3
6700	6700	5	4
6701	6701	2	2
6702	6702	4	4
6703	6703	1	1
6704	6704	2	2
6705	6705	10	8
6706	6706	2	2
6707	6707	6	6
6708	6708	4	4
6709	6709	17	15
6710	6710	30	28
6711	6711	13	13
6712	6712	4	4
6713	6713	5	5
6714	6714	22	19
6715	6715	43	7
6716	6716	2	2
6717	6717	57	23
6718	6718	6	5
6719	6719	21	13
6720	6720	42	32
6721	6721	1	1
6722	6722	2	2
6723	6723	1	1
6724	6724	17	16
6725	6725	49	43
6726	6726	16	16
6727	6727	56	50
6728	6728	1	1
6729	6729	2	2
6730	6730	18	15
6731	6731	3	3
6732	6732	51	40
6733	6733	4	4
6734	6734	2	2
6735	6735	5	5
6736	6736	14	10
6737	6737	44	36
6738	6738	13	12
6739	6739	4	3
6740	6740	9	8
6741	6741	3	3
6742	6742	5	5
6743	6743	8	6
6744	6744	5	5
6745	6745	1	1
6746	6746	5	4
6747	6747	23	16
6748	6748	2	2
6749	6749	18	16
6750	6750	11	9
6751	6751	3	3
6752	6752	30	21
6753	6753	5	5
6754	6754	19	18
6755	6755	22	21
6756	6756	3	3
6757	6757	5	5
6758	6758	14	10
6759	6759	18	18
6760	6760	20	19
6761	6761	1	1
6762	6762	2	2
6763	6763	10	8
6764	6764	7	7
6765	6765	9	8
6766	6766	12	9
6767	6767	1	1
6768	6768	4	4
6769	6769	2	2
6770	6770	12	12
6771	6771	14	14
6772	6772	4	4
6773	6773	6	6
6774	6774	6	6
6775	6775	25	21
6776	6776	8	7
6777	6777	1	1
6778	6778	22	20
6779	6779	1	1
6780	6780	112	52
6781	6781	1	1
6782	6782	10	10
6783	6783	132	86
6784	6784	7	5
6785	6785	25	25
6786	6786	8	6
6787	6787	1	1
6788	6788	1	1
6789	6789	2	2
6790	6790	1	1
6791	6791	1	1
6792	6792	33	31
6793	6793	6	6
6794	6794	45	29
6795	6795	42	34
6796	6796	6	6
6797	6797	1	1
6798	6798	18	17
6799	6799	13	9
6800	6800	22	19
6801	6801	18	6
6802	6802	3	3
6803	6803	43	30
6804	6804	1	1
6805	6805	1	1
6806	6806	1	1
6807	6807	1	1
6808	6808	20	11
6809	6809	7	5
6810	6810	2	1
6811	6811	8	8
6812	6812	2	1
6813	6813	27	27
6814	6814	1	1
6815	6815	32	28
6816	6816	1	1
6817	6817	18	14
6818	6818	2	2
6819	6819	6	6
6820	6820	3	3
6821	6821	17	15
6822	6822	1	1
6823	6823	18	18
6824	6824	63	21
6825	6825	22	19
6826	6826	9	8
6827	6827	12	5
6828	6828	21	9
6829	6829	10	8
6830	6830	43	37
6831	6831	36	34
6832	6832	13	13
6833	6833	16	16
6834	6834	33	28
6835	6835	6	6
6836	6836	20	19
6837	6837	37	27
6838	6838	13	13
6839	6839	6	6
6840	6840	19	16
6841	6841	1	1
6842	6842	2	2
6843	6843	42	39
6844	6844	13	13
6845	6845	6	6
6846	6846	3	3
6847	6847	5	5
6848	6848	6	6
6849	6849	1	1
6850	6850	1	1
6851	6851	1	1
6852	6852	27	26
6853	6853	3	3
6854	6854	4	4
6855	6855	38	37
6856	6856	48	32
6857	6857	2	2
6858	6858	1	1
6859	6859	37	35
6860	6860	11	11
6861	6861	4	3
6862	6862	2	2
6863	6863	9	9
6864	6864	2	2
6865	6865	1	1
6866	6866	22	21
6867	6867	3	3
6868	6868	23	22
6869	6869	48	26
6870	6870	3	3
6871	6871	5	5
6872	6872	25	21
6873	6873	2	2
6874	6874	9	9
6875	6875	23	15
6876	6876	28	25
6877	6877	4	4
6878	6878	25	17
6879	6879	1	1
6880	6880	1	1
6881	6881	8	8
6882	6882	1	1
6883	6883	106	91
6884	6884	7	7
6885	6885	1	1
6886	6886	13	12
6887	6887	3	3
6888	6888	27	22
6889	6889	1	1
6890	6890	64	39
6891	6891	17	16
6892	6892	1	1
6893	6893	23	20
6894	6894	1	1
6895	6895	14	14
6896	6896	5	5
6897	6897	16	13
6898	6898	3	1
6899	6899	18	12
6900	6900	24	11
6901	6901	10	8
6902	6902	1	1
6903	6903	5	5
6904	6904	37	30
6905	6905	3	2
6906	6906	1	1
6907	6907	5	1
6908	6908	16	15
6909	6909	2	2
6910	6910	10	8
6911	6911	46	24
6912	6912	1	1
6913	6913	3	2
6914	6914	9	8
6915	6915	3	2
6916	6916	1	1
6917	6917	22	20
6918	6918	21	17
6919	6919	19	13
6920	6920	20	17
6921	6921	16	15
6922	6922	3	3
6923	6923	1	1
6924	6924	66	44
6925	6925	70	46
6926	6926	30	12
6927	6927	2	2
6928	6928	3	3
6929	6929	4	2
6930	6930	7	7
6931	6931	9	9
6932	6932	3	3
6933	6933	39	32
6934	6934	2	2
6935	6935	10	10
6936	6936	17	17
6937	6937	6	3
6938	6938	1	1
6939	6939	1	1
6940	6940	3	3
6941	6941	1	1
6942	6942	83	65
6943	6943	5	4
6944	6944	1	1
6945	6945	4	4
6946	6946	14	12
6947	6947	51	41
6948	6948	4	2
6949	6949	20	17
6950	6950	2	2
6951	6951	6	6
6952	6952	5	5
6953	6953	13	10
6954	6954	2	2
6955	6955	16	9
6956	6956	13	12
6957	6957	1	1
6958	6958	28	27
6959	6959	6	6
6960	6960	7	7
6961	6961	36	22
6962	6962	1	1
6963	6963	13	13
6964	6964	11	4
6965	6965	33	25
6966	6966	20	16
6967	6967	6	6
6968	6968	5	5
6969	6969	74	59
6970	6970	48	42
6971	6971	2	2
6972	6972	2	2
6973	6973	8	6
6974	6974	7	7
6975	6975	8	7
6976	6976	6	2
6977	6977	34	16
6978	6978	19	3
6979	6979	50	39
6980	6980	4	3
6981	6981	15	12
6982	6982	20	7
6983	6983	6	4
6984	6984	8	4
6985	6985	14	10
6986	6986	4	3
6987	6987	23	14
6988	6988	59	39
6989	6989	14	11
6990	6990	12	11
6991	6991	2	2
6992	6992	12	10
6993	6993	18	18
6994	6994	1	1
6995	6995	4	1
6996	6996	1	1
6997	6997	15	10
6998	6998	8	7
6999	6999	1	1
7000	7000	45	38
7001	7001	5	3
7002	7002	11	7
7003	7003	23	11
7004	7004	55	48
7005	7005	48	14
7006	7006	24	5
7007	7007	5	3
7008	7008	4	1
7009	7009	44	41
7010	7010	1	1
7011	7011	19	19
7012	7012	2	2
7013	7013	58	55
7014	7014	2	1
7015	7015	1	1
7016	7016	1	1
7017	7017	2	2
7018	7018	12	12
7019	7019	1	1
7020	7020	11	11
7021	7021	15	15
7022	7022	3	3
7023	7023	31	19
7024	7024	5	5
7025	7025	15	12
7026	7026	1	1
7027	7027	1	1
7028	7028	14	13
7029	7029	7	6
7030	7030	1	1
7031	7031	54	28
7032	7032	4	4
7033	7033	14	12
7034	7034	1	1
7035	7035	6	4
7036	7036	38	26
7037	7037	6	6
7038	7038	10	9
7039	7039	7	2
7040	7040	33	29
7041	7041	92	51
7042	7042	5	4
7043	7043	52	25
7044	7044	12	12
7045	7045	1	1
7046	7046	8	5
7047	7047	11	5
7048	7048	14	13
7049	7049	26	24
7050	7050	28	26
7051	7051	8	6
7052	7052	19	17
7053	7053	1	1
7054	7054	47	47
7055	7055	73	31
7056	7056	12	6
7057	7057	38	37
7058	7058	7	4
7059	7059	27	21
7060	7060	2	2
7061	7061	12	9
7062	7062	19	16
7063	7063	9	5
7064	7064	38	37
7065	7065	2	1
7066	7066	7	7
7067	7067	7	7
7068	7068	4	4
7069	7069	19	16
7070	7070	1	1
7071	7071	4	4
7072	7072	15	11
7073	7073	11	10
7074	7074	26	14
7075	7075	25	24
7076	7076	85	45
7077	7077	19	13
7078	7078	3	3
7079	7079	6	3
7080	7080	5	5
7081	7081	1	1
7082	7082	1	1
7083	7083	1	1
7084	7084	2	2
7085	7085	16	15
7086	7086	2	2
7087	7087	2	2
7088	7088	2	2
7089	7089	41	37
7090	7090	3	2
7091	7091	15	13
7092	7092	29	23
7093	7093	2	2
7094	7094	131	51
7095	7095	6	6
7096	7096	7	7
7097	7097	22	20
7098	7098	11	9
7099	7099	2	2
7100	7100	10	9
7101	7101	2	2
7102	7102	3	2
7103	7103	1	1
7104	7104	10	9
7105	7105	2	2
7106	7106	5	5
7107	7107	13	11
7108	7108	3	3
7109	7109	8	8
7110	7110	2	1
7111	7111	5	3
7112	7112	4	3
7113	7113	9	7
7114	7114	10	6
7115	7115	2	2
7116	7116	4	3
7117	7117	16	15
7118	7118	1	1
7119	7119	1	1
7120	7120	7	5
7121	7121	1	1
7122	7122	3	3
7123	7123	11	10
7124	7124	1	1
7125	7125	1	1
7126	7126	22	19
7127	7127	6	6
7128	7128	6	5
7129	7129	1	1
7130	7130	34	32
7131	7131	1	1
7132	7132	18	10
7133	7133	22	15
7134	7134	8	8
7135	7135	7	7
7136	7136	8	6
7137	7137	94	69
7138	7138	1	1
7139	7139	18	15
7140	7140	39	15
7141	7141	5	5
7142	7142	2	2
7143	7143	92	36
7144	7144	16	13
7145	7145	2	2
7146	7146	29	26
7147	7147	57	43
7148	7148	10	10
7149	7149	9	9
7150	7150	47	43
7151	7151	13	9
7152	7152	6	4
7153	7153	2	2
7154	7154	6	6
7155	7155	2	2
7156	7156	56	26
7157	7157	5	3
7158	7158	33	15
7159	7159	7	5
7160	7160	18	17
7161	7161	1	1
7162	7162	24	6
7163	7163	6	3
7164	7164	7	7
7165	7165	1	1
7166	7166	12	12
7167	7167	9	8
7168	7168	1	1
7169	7169	1	1
7170	7170	9	6
7171	7171	36	20
7172	7172	12	12
7173	7173	10	10
7174	7174	2	2
7175	7175	12	8
7176	7176	4	4
7177	7177	17	8
7178	7178	1	1
7179	7179	2	2
7180	7180	11	7
7181	7181	3	3
7182	7182	28	15
7183	7183	44	9
7184	7184	4	4
7185	7185	1	1
7186	7186	2	1
7187	7187	1	1
7188	7188	16	16
7189	7189	12	11
7190	7190	4	4
7191	7191	4	4
7192	7192	10	8
7193	7193	1	1
7194	7194	9	7
7195	7195	9	7
7196	7196	9	9
7197	7197	2	2
7198	7198	8	7
7199	7199	6	6
7200	7200	2	2
7201	7201	10	7
7202	7202	10	10
7203	7203	2	2
7204	7204	3	3
7205	7205	1	1
7206	7206	14	14
7207	7207	13	12
7208	7208	3	3
7209	7209	5	4
7210	7210	8	8
7211	7211	2	1
7212	7212	40	32
7213	7213	9	9
7214	7214	8	4
7215	7215	26	12
7216	7216	32	17
7217	7217	9	9
7218	7218	4	4
7219	7219	18	18
7220	7220	31	29
7221	7221	34	27
7222	7222	25	25
7223	7223	80	29
7224	7224	10	7
7225	7225	40	33
7226	7226	44	20
7227	7227	2	2
7228	7228	41	34
7229	7229	17	17
7230	7230	5	5
7231	7231	3	3
7232	7232	59	26
7233	7233	28	19
7234	7234	71	60
7235	7235	8	8
7236	7236	9	5
7237	7237	5	5
7238	7238	7	7
7239	7239	3	3
7240	7240	5	5
7241	7241	40	38
7242	7242	1	1
7243	7243	19	18
7244	7244	20	15
7245	7245	15	13
7246	7246	2	2
7247	7247	3	3
7248	7248	18	18
7249	7249	18	14
7250	7250	33	30
7251	7251	9	9
7252	7252	3	3
7253	7253	6	6
7254	7254	1	1
7255	7255	3	3
7256	7256	6	5
7257	7257	33	29
7258	7258	2	2
7259	7259	72	68
7260	7260	10	9
7261	7261	3	3
7262	7262	1	1
7263	7263	10	9
7264	7264	439	107
7265	7265	116	104
7266	7266	592	87
7267	7267	75	28
7268	7268	4	4
7269	7269	29	17
7270	7270	196	79
7271	7271	1	1
7272	7272	21	21
7273	7273	1	1
7274	7274	46	25
7275	7275	7	7
7276	7276	12	6
7277	7277	5	5
7278	7278	11	9
7279	7279	2	2
7280	7280	8	7
7281	7281	41	27
7282	7282	8	7
7283	7283	79	44
7284	7284	24	21
7285	7285	27	24
7286	7286	6	6
7287	7287	7	5
7288	7288	7	6
7289	7289	16	10
7290	7290	65	44
7291	7291	1	1
7292	7292	18	14
7293	7293	12	10
7294	7294	1	1
7295	7295	14	7
7296	7296	2	2
7297	7297	19	19
7298	7298	1	1
7299	7299	107	30
7300	7300	48	36
7301	7301	9	8
7302	7302	4	4
7303	7303	88	28
7304	7304	3	3
7305	7305	1	1
7306	7306	10	2
7307	7307	47	45
7308	7308	57	47
7309	7309	3	3
7310	7310	1	1
7311	7311	20	18
7312	7312	65	41
7313	7313	1	1
7314	7314	3	3
7315	7315	3	3
7316	7316	1	1
7317	7317	1	1
7318	7318	1	1
7319	7319	7	6
7320	7320	2	2
7321	7321	54	46
7322	7322	36	35
7323	7323	1	1
7324	7324	8	8
7325	7325	7	2
7326	7326	1	1
7327	7327	4	2
7328	7328	2	2
7329	7329	22	18
7330	7330	2	2
7331	7331	4	4
7332	7332	9	9
7333	7333	3	2
7334	7334	2	2
7335	7335	1	1
7336	7336	12	7
7337	7337	33	31
7338	7338	2	2
7339	7339	3	2
7340	7340	9	8
7341	7341	1	1
7342	7342	5	1
7343	7343	1	1
7344	7344	1	1
7345	7345	9	5
7346	7346	18	8
7347	7347	2	2
7348	7348	3	3
7349	7349	45	37
7350	7350	5	5
7351	7351	16	11
7352	7352	6	6
7353	7353	20	3
7354	7354	2	2
7355	7355	19	15
7356	7356	36	33
7357	7357	3	3
7358	7358	4	4
7359	7359	28	24
7360	7360	1	1
7361	7361	7	7
7362	7362	1	1
7363	7363	1	1
7364	7364	9	5
7365	7365	10	9
7366	7366	19	17
7367	7367	11	7
7368	7368	1	1
7369	7369	2	2
7370	7370	7	6
7371	7371	1	1
7372	7372	27	23
7373	7373	13	12
7374	7374	35	33
7375	7375	6	5
7376	7376	19	9
7377	7377	18	11
7378	7378	1	1
7379	7379	2	2
7380	7380	15	14
7381	7381	1	1
7382	7382	6	6
7383	7383	1	1
7384	7384	61	36
7385	7385	118	36
7386	7386	2	1
7387	7387	1	1
7388	7388	9	4
7389	7389	1	1
7390	7390	23	21
7391	7391	1	1
7392	7392	3	1
7393	7393	8	7
7394	7394	1	1
7395	7395	12	12
7396	7396	29	18
7397	7397	40	29
7398	7398	1	1
7399	7399	3	1
7400	7400	14	13
7401	7401	1	1
7402	7402	6	5
7403	7403	7	7
7404	7404	2	2
7405	7405	3	3
7406	7406	16	11
7407	7407	1	1
7408	7408	4	3
7409	7409	1	1
7410	7410	5	4
7411	7411	1	1
7412	7412	1	1
7413	7413	7	7
7414	7414	19	18
7415	7415	2	1
7416	7416	13	12
7417	7417	28	20
7418	7418	2	2
7419	7419	7	3
7420	7420	5	5
7421	7421	3	2
7422	7422	3	3
7423	7423	1	1
7424	7424	8	7
7425	7425	27	22
7426	7426	1	1
7427	7427	2	1
7428	7428	1	1
7429	7429	1	1
7430	7430	1	1
7431	7431	41	40
7432	7432	1	1
7433	7433	1	1
7434	7434	4	4
7435	7435	45	29
7436	7436	29	25
7437	7437	17	15
7438	7438	1	1
7439	7439	9	3
7440	7440	3	3
7441	7441	1	1
7442	7442	2	2
7443	7443	3	3
7444	7444	1	1
7445	7445	2	2
7446	7446	1	1
7447	7447	76	61
7448	7448	46	43
7449	7449	67	46
7450	7450	1	1
7451	7451	2	2
7452	7452	14	13
7453	7453	22	20
7454	7454	6	6
7455	7455	2	2
7456	7456	4	4
7457	7457	1	1
7458	7458	5	5
7459	7459	15	15
7460	7460	4	3
7461	7461	4	4
7462	7462	13	12
7463	7463	17	17
7464	7464	2	2
7465	7465	3	3
7466	7466	15	13
7467	7467	22	18
7468	7468	36	36
7469	7469	13	6
7470	7470	7	7
7471	7471	23	17
7472	7472	46	19
7473	7473	2	2
7474	7474	6	6
7475	7475	10	6
7476	7476	32	30
7477	7477	4	4
7478	7478	11	10
7479	7479	7	4
7480	7480	6	5
7481	7481	3	3
7482	7482	15	15
7483	7483	3	3
7484	7484	6	6
7485	7485	1	1
7486	7486	46	25
7487	7487	12	8
7488	7488	11	11
7489	7489	2	1
7490	7490	38	17
7491	7491	3	2
7492	7492	22	20
7493	7493	3	3
7494	7494	14	12
7495	7495	14	13
7496	7496	1	1
7497	7497	9	9
7498	7498	14	7
7499	7499	2	2
7500	7500	114	74
7501	7501	11	4
7502	7502	76	41
7503	7503	68	61
7504	7504	11	10
7505	7505	1	1
7506	7506	7	7
7507	7507	17	16
7508	7508	3	3
7509	7509	11	9
7510	7510	6	6
7511	7511	2	2
7512	7512	4	3
7513	7513	4	4
7514	7514	4	4
7515	7515	7	6
7516	7516	7	6
7517	7517	4	4
7518	7518	12	2
7519	7519	9	7
7520	7520	28	16
7521	7521	98	51
7522	7522	1	1
7523	7523	17	14
7524	7524	9	9
7525	7525	3	3
7526	7526	1	1
7527	7527	1	1
7528	7528	26	22
7529	7529	23	22
7530	7530	16	8
7531	7531	29	18
7532	7532	2	2
7533	7533	26	25
7534	7534	52	46
7535	7535	12	9
7536	7536	16	8
7537	7537	6	5
7538	7538	3	2
7539	7539	14	9
7540	7540	1	1
7541	7541	3	3
7542	7542	10	10
7543	7543	3	3
7544	7544	11	6
7545	7545	1	1
7546	7546	14	13
7547	7547	1	1
7548	7548	9	9
7549	7549	67	30
7550	7550	3	3
7551	7551	4	4
7552	7552	1	1
7553	7553	2	2
7554	7554	23	23
7555	7555	20	20
7556	7556	4	3
7557	7557	2	1
7558	7558	2	1
7559	7559	33	26
7560	7560	4	2
7561	7561	1	1
7562	7562	5	1
7563	7563	9	9
7564	7564	18	14
7565	7565	6	5
7566	7566	8	8
7567	7567	26	15
7568	7568	52	17
7569	7569	10	9
7570	7570	2	2
7571	7571	3	2
7572	7572	97	50
7573	7573	11	10
7574	7574	5	5
7575	7575	11	7
7576	7576	8	4
7577	7577	18	18
7578	7578	24	24
7579	7579	4	4
7580	7580	18	18
7581	7581	20	13
7582	7582	2	2
7583	7583	7	7
7584	7584	3	3
7585	7585	4	4
7586	7586	29	27
7587	7587	19	18
7588	7588	2	1
7589	7589	8	8
7590	7590	1	1
7591	7591	5	5
7592	7592	1	1
7593	7593	1	1
7594	7594	1	1
7595	7595	3	3
7596	7596	11	8
7597	7597	47	44
7598	7598	1	1
7599	7599	21	20
7600	7600	3	3
7601	7601	1	1
7602	7602	1	1
7603	7603	13	13
7604	7604	2	2
7605	7605	16	13
7606	7606	6	4
7607	7607	26	9
7608	7608	2	2
7609	7609	2	2
7610	7610	1	1
7611	7611	6	5
7612	7612	1	1
7613	7613	1	1
7614	7614	5	5
7615	7615	13	7
7616	7616	5	5
7617	7617	13	10
7618	7618	1	1
7619	7619	10	8
7620	7620	7	7
7621	7621	5	5
7622	7622	8	7
7623	7623	9	8
7624	7624	9	4
7625	7625	2	1
7626	7626	29	21
7627	7627	12	11
7628	7628	2	2
7629	7629	4	4
7630	7630	8	3
7631	7631	27	18
7632	7632	1	1
7633	7633	1	1
7634	7634	1	1
7635	7635	6	6
7636	7636	2	2
7637	7637	1	1
7638	7638	3	1
7639	7639	36	25
7640	7640	2	2
7641	7641	26	20
7642	7642	11	8
7643	7643	21	10
7644	7644	2	2
7645	7645	8	2
7646	7646	12	1
7647	7647	11	7
7648	7648	4	3
7649	7649	4	4
7650	7650	8	4
7651	7651	3	2
7652	7652	1	1
7653	7653	8	4
7654	7654	29	9
7655	7655	18	13
7656	7656	1	1
7657	7657	6	6
7658	7658	11	7
7659	7659	8	6
7660	7660	3	1
7661	7661	10	8
7662	7662	26	7
7663	7663	1	1
7664	7664	1	1
7665	7665	11	11
7666	7666	64	37
7667	7667	7	7
7668	7668	7	6
7669	7669	1	1
7670	7670	1	1
7671	7671	3	3
7672	7672	34	29
7673	7673	5	5
7674	7674	11	8
7675	7675	3	3
7676	7676	1	1
7677	7677	25	10
7678	7678	7	1
7679	7679	18	10
7680	7680	1	1
7681	7681	1	1
7682	7682	32	23
7683	7683	8	6
7684	7684	40	38
7685	7685	5	5
7686	7686	1	1
7687	7687	4	3
7688	7688	3	1
7689	7689	6	4
7690	7690	76	61
7691	7691	8	6
7692	7692	15	11
7693	7693	17	6
7694	7694	1	1
7695	7695	5	4
7696	7696	16	15
7697	7697	8	7
7698	7698	29	9
7699	7699	2	2
7700	7700	1	1
7701	7701	5	5
7702	7702	19	6
7703	7703	6	6
7704	7704	8	8
